Feature: telephone	 	Log Val: 4.382026634673881		 Sense: PHONE 
Feature: competitive		Log Val: 1.0		 Sense: PRODUCT 
Feature: northern		Log Val: 1.0		 Sense: PRODUCT 
Feature: vie		Log Val: 1.0		 Sense: PRODUCT 
Feature: spot		Log Val: 1.0		 Sense: PRODUCT 
Feature: control		Log Val: 1.0		 Sense: PRODUCT 
Feature: spirit		Log Val: 1.0		 Sense: PRODUCT 
Feature: controlled		Log Val: 1.0		 Sense: PRODUCT 
Feature: nonoffice		Log Val: 1.0		 Sense: PRODUCT 
Feature: 48		Log Val: 1.0		 Sense: PRODUCT 
Feature: 32		Log Val: 1.0		 Sense: PRODUCT 
Feature: 72		Log Val: 1.0		 Sense: PRODUCT 
Feature: takada		Log Val: 1.0		 Sense: PRODUCT 
Feature: seemed		Log Val: 1.0		 Sense: PRODUCT 
Feature: pleased		Log Val: 1.0		 Sense: PRODUCT 
Feature: other		Log Val: 1.0		 Sense: PRODUCT 
Feature: pete		Log Val: 1.0		 Sense: PRODUCT 
Feature: russo		Log Val: 1.0		 Sense: PRODUCT 
Feature: wanted		Log Val: 1.0		 Sense: PRODUCT 
Feature: borrow		Log Val: 1.0		 Sense: PRODUCT 
Feature: lefthanded		Log Val: 1.0		 Sense: PRODUCT 
Feature: toggle		Log Val: 1.0		 Sense: PRODUCT 
Feature: role		Log Val: 1.0		 Sense: PRODUCT 
Feature: play		Log Val: 1.0		 Sense: PRODUCT 
Feature: juice		Log Val: 1.0		 Sense: PRODUCT 
Feature: whenever		Log Val: 1.0		 Sense: PRODUCT 
Feature: lag		Log Val: 1.0		 Sense: PRODUCT 
Feature: bisexual		Log Val: 1.0		 Sense: PRODUCT 
Feature: conversation		Log Val: 1.0		 Sense: PRODUCT 
Feature: rolling		Log Val: 1.0		 Sense: PRODUCT 
Feature: discussing		Log Val: 1.0		 Sense: PRODUCT 
Feature: relative		Log Val: 1.0		 Sense: PRODUCT 
Feature: merits		Log Val: 1.0		 Sense: PRODUCT 
Feature: gender		Log Val: 1.0		 Sense: PRODUCT 
Feature: combinations		Log Val: 1.0		 Sense: PRODUCT 
Feature: hasnt		Log Val: 1.0		 Sense: PRODUCT 
Feature: paid		Log Val: 1.0		 Sense: PRODUCT 
Feature: west		Log Val: 1.0		 Sense: PRODUCT 
Feature: palm		Log Val: 1.0		 Sense: PRODUCT 
Feature: beach		Log Val: 1.0		 Sense: PRODUCT 
Feature: millionaires		Log Val: 1.0		 Sense: PRODUCT 
Feature: publisher		Log Val: 1.0		 Sense: PRODUCT 
Feature: disconnected		Log Val: 1.0		 Sense: PRODUCT 
Feature: practical		Log Val: 1.0		 Sense: PRODUCT 
Feature: notes		Log Val: 1.0		 Sense: PRODUCT 
Feature: complaint		Log Val: 1.0		 Sense: PRODUCT 
Feature: rewritten		Log Val: 1.0		 Sense: PRODUCT 
Feature: bulletins		Log Val: 1.0		 Sense: PRODUCT 
Feature: fifthgradelevel		Log Val: 1.0		 Sense: PRODUCT 
Feature: readers		Log Val: 1.0		 Sense: PRODUCT 
Feature: display		Log Val: 1.0		 Sense: PRODUCT 
Feature: seaq		Log Val: 1.0		 Sense: PRODUCT 
Feature: twothirds		Log Val: 1.0		 Sense: PRODUCT 
Feature: capacity		Log Val: 1.0		 Sense: PRODUCT 
Feature: nash		Log Val: 1.0		 Sense: PRODUCT 
Feature: entry		Log Val: 1.0		 Sense: PRODUCT 
Feature: delayed		Log Val: 1.0		 Sense: PRODUCT 
Feature: lack		Log Val: 1.0		 Sense: PRODUCT 
Feature: necessary		Log Val: 1.0		 Sense: PRODUCT 
Feature: 16		Log Val: 1.0		 Sense: PRODUCT 
Feature: east		Log Val: 1.0		 Sense: PRODUCT 
Feature: coasts		Log Val: 1.0		 Sense: PRODUCT 
Feature: complain		Log Val: 1.0		 Sense: PRODUCT 
Feature: cost		Log Val: 1.0		 Sense: PRODUCT 
Feature: questions		Log Val: 1.0		 Sense: PRODUCT 
Feature: sipc		Log Val: 1.0		 Sense: PRODUCT 
Feature: industrybacked		Log Val: 1.0		 Sense: PRODUCT 
Feature: organization		Log Val: 1.0		 Sense: PRODUCT 
Feature: reimbursements		Log Val: 1.0		 Sense: PRODUCT 
Feature: individual		Log Val: 1.0		 Sense: PRODUCT 
Feature: member		Log Val: 1.0		 Sense: PRODUCT 
Feature: possibly		Log Val: 1.0		 Sense: PRODUCT 
Feature: avoid		Log Val: 1.0		 Sense: PRODUCT 
Feature: drive		Log Val: 1.0		 Sense: PRODUCT 
Feature: furtheir		Log Val: 1.0		 Sense: PRODUCT 
Feature: caneton		Log Val: 1.0		 Sense: PRODUCT 
Feature: distant		Log Val: 1.0		 Sense: PRODUCT 
Feature: apologetically		Log Val: 1.0		 Sense: PRODUCT 
Feature: mexcuse		Log Val: 1.0		 Sense: PRODUCT 
Feature: inspecteur		Log Val: 1.0		 Sense: PRODUCT 
Feature: transcontinental		Log Val: 1.0		 Sense: PRODUCT 
Feature: wife		Log Val: 1.0		 Sense: PRODUCT 
Feature: spent		Log Val: 1.0		 Sense: PRODUCT 
Feature: mother		Log Val: 1.0		 Sense: PRODUCT 
Feature: sister		Log Val: 1.0		 Sense: PRODUCT 
Feature: break		Log Val: 1.0		 Sense: PRODUCT 
Feature: ask		Log Val: 1.0		 Sense: PRODUCT 
Feature: liked		Log Val: 1.0		 Sense: PRODUCT 
Feature: charles		Log Val: 1.0		 Sense: PRODUCT 
Feature: mind		Log Val: 1.0		 Sense: PRODUCT 
Feature: whose		Log Val: 1.0		 Sense: PRODUCT 
Feature: commanded		Log Val: 1.0		 Sense: PRODUCT 
Feature: downtown		Log Val: 1.0		 Sense: PRODUCT 
Feature: arrived		Log Val: 1.0		 Sense: PRODUCT 
Feature: turned		Log Val: 1.0		 Sense: PRODUCT 
Feature: los		Log Val: 1.0		 Sense: PRODUCT 
Feature: angeles		Log Val: 1.0		 Sense: PRODUCT 
Feature: overloaded		Log Val: 1.0		 Sense: PRODUCT 
Feature: chutes		Log Val: 1.0		 Sense: PRODUCT 
Feature: viciously		Log Val: 1.0		 Sense: PRODUCT 
Feature: sound		Log Val: 1.0		 Sense: PRODUCT 
Feature: asleep		Log Val: 1.0		 Sense: PRODUCT 
Feature: certainly		Log Val: 1.0		 Sense: PRODUCT 
Feature: havent		Log Val: 1.0		 Sense: PRODUCT 
Feature: any		Log Val: 1.0		 Sense: PRODUCT 
Feature: grabbed		Log Val: 1.0		 Sense: PRODUCT 
Feature: hardhit		Log Val: 1.0		 Sense: PRODUCT 
Feature: oil		Log Val: 1.0		 Sense: PRODUCT 
Feature: pressures		Log Val: 1.0		 Sense: PRODUCT 
Feature: belt		Log Val: 1.0		 Sense: PRODUCT 
Feature: worst		Log Val: 1.0		 Sense: PRODUCT 
Feature: recalls		Log Val: 1.0		 Sense: PRODUCT 
Feature: col		Log Val: 1.0		 Sense: PRODUCT 
Feature: caspar		Log Val: 1.0		 Sense: PRODUCT 
Feature: objected		Log Val: 1.0		 Sense: PRODUCT 
Feature: force		Log Val: 1.0		 Sense: PRODUCT 
Feature: egyptian		Log Val: 1.0		 Sense: PRODUCT 
Feature: airliner		Log Val: 1.0		 Sense: PRODUCT 
Feature: carrying		Log Val: 1.0		 Sense: PRODUCT 
Feature: achille		Log Val: 1.0		 Sense: PRODUCT 
Feature: lauro		Log Val: 1.0		 Sense: PRODUCT 
Feature: terrorists		Log Val: 1.0		 Sense: PRODUCT 
Feature: persuaded		Log Val: 1.0		 Sense: PRODUCT 
Feature: council		Log Val: 1.0		 Sense: PRODUCT 
Feature: superiors		Log Val: 1.0		 Sense: PRODUCT 
Feature: initially		Log Val: 1.0		 Sense: PRODUCT 
Feature: disturb		Log Val: 1.0		 Sense: PRODUCT 
Feature: spoke		Log Val: 1.0		 Sense: PRODUCT 
Feature: unsecured		Log Val: 1.0		 Sense: PRODUCT 
Feature: aboard		Log Val: 1.0		 Sense: PRODUCT 
Feature: aircraft		Log Val: 1.0		 Sense: PRODUCT 
Feature: merrill		Log Val: 1.0		 Sense: PRODUCT 
Feature: familiar		Log Val: 1.0		 Sense: PRODUCT 
Feature: view		Log Val: 1.0		 Sense: PRODUCT 
Feature: combination		Log Val: 1.0		 Sense: PRODUCT 
Feature: transmit		Log Val: 1.0		 Sense: PRODUCT 
Feature: signals		Log Val: 1.0		 Sense: PRODUCT 
Feature: coordinated		Log Val: 1.0		 Sense: PRODUCT 
Feature: technical		Log Val: 1.0		 Sense: PRODUCT 
Feature: affiliated		Log Val: 1.0		 Sense: PRODUCT 
Feature: lets		Log Val: 1.0		 Sense: PRODUCT 
Feature: stump		Log Val: 1.0		 Sense: PRODUCT 
Feature: moderator		Log Val: 1.0		 Sense: PRODUCT 
Feature: panel		Log Val: 1.0		 Sense: PRODUCT 
Feature: show		Log Val: 1.0		 Sense: PRODUCT 
Feature: agent		Log Val: 1.0		 Sense: PRODUCT 
Feature: scala		Log Val: 1.0		 Sense: PRODUCT 
Feature: light		Log Val: 1.0		 Sense: PRODUCT 
Feature: comes		Log Val: 1.0		 Sense: PRODUCT 
Feature: youve		Log Val: 1.0		 Sense: PRODUCT 
Feature: quick		Log Val: 1.0		 Sense: PRODUCT 
Feature: remigio		Log Val: 1.0		 Sense: PRODUCT 
Feature: chides		Log Val: 1.0		 Sense: PRODUCT 
Feature: partner		Log Val: 1.0		 Sense: PRODUCT 
Feature: imposed		Log Val: 1.0		 Sense: PRODUCT 
Feature: 6		Log Val: 1.0		 Sense: PRODUCT 
Feature: multiline		Log Val: 1.0		 Sense: PRODUCT 
Feature: de		Log Val: 1.0		 Sense: PRODUCT 
Feature: linkup		Log Val: 1.0		 Sense: PRODUCT 
Feature: america		Log Val: 1.0		 Sense: PRODUCT 
Feature: maximum		Log Val: 1.0		 Sense: PRODUCT 
Feature: remainder		Log Val: 1.0		 Sense: PRODUCT 
Feature: financed		Log Val: 1.0		 Sense: PRODUCT 
Feature: lowincome		Log Val: 1.0		 Sense: PRODUCT 
Feature: required		Log Val: 1.0		 Sense: PRODUCT 
Feature: tougher		Log Val: 1.0		 Sense: PRODUCT 
Feature: distressed		Log Val: 1.0		 Sense: PRODUCT 
Feature: slump		Log Val: 1.0		 Sense: PRODUCT 
Feature: drought		Log Val: 1.0		 Sense: PRODUCT 
Feature: core		Log Val: 1.0		 Sense: PRODUCT 
Feature: volume		Log Val: 1.0		 Sense: PRODUCT 
Feature: breeden		Log Val: 1.0		 Sense: PRODUCT 
Feature: hadnt		Log Val: 1.0		 Sense: PRODUCT 
Feature: noticed		Log Val: 1.0		 Sense: PRODUCT 
Feature: amended		Log Val: 1.0		 Sense: PRODUCT 
Feature: misguided		Log Val: 1.0		 Sense: PRODUCT 
Feature: bombarded		Log Val: 1.0		 Sense: PRODUCT 
Feature: advertisements		Log Val: 1.0		 Sense: PRODUCT 
Feature: move		Log Val: 1.0		 Sense: PRODUCT 
Feature: moving		Log Val: 1.0		 Sense: PRODUCT 
Feature: 122		Log Val: 1.0		 Sense: PRODUCT 
Feature: 249		Log Val: 1.0		 Sense: PRODUCT 
Feature: 222		Log Val: 1.0		 Sense: PRODUCT 
Feature: 185000		Log Val: 1.0		 Sense: PRODUCT 
Feature: ninestate		Log Val: 1.0		 Sense: PRODUCT 
Feature: boosting		Log Val: 1.0		 Sense: PRODUCT 
Feature: 159		Log Val: 1.0		 Sense: PRODUCT 
Feature: philippe		Log Val: 1.0		 Sense: PRODUCT 
Feature: help		Log Val: 1.0		 Sense: PRODUCT 
Feature: family		Log Val: 1.0		 Sense: PRODUCT 
Feature: unread		Log Val: 1.0		 Sense: PRODUCT 
Feature: passed		Log Val: 1.0		 Sense: PRODUCT 
Feature: door		Log Val: 1.0		 Sense: PRODUCT 
Feature: waved		Log Val: 1.0		 Sense: PRODUCT 
Feature: finally		Log Val: 1.0		 Sense: PRODUCT 
Feature: cautious		Log Val: 1.0		 Sense: PRODUCT 
Feature: syrupy		Log Val: 1.0		 Sense: PRODUCT 
Feature: least		Log Val: 1.0		 Sense: PRODUCT 
Feature: hats		Log Val: 1.0		 Sense: PRODUCT 
Feature: refuses		Log Val: 1.0		 Sense: PRODUCT 
Feature: strangers		Log Val: 1.0		 Sense: PRODUCT 
Feature: visit		Log Val: 1.0		 Sense: PRODUCT 
Feature: santa		Log Val: 1.0		 Sense: PRODUCT 
Feature: claus		Log Val: 1.0		 Sense: PRODUCT 
Feature: might		Log Val: 1.0		 Sense: PRODUCT 
Feature: fuqua		Log Val: 1.0		 Sense: PRODUCT 
Feature: remarks		Log Val: 1.0		 Sense: PRODUCT 
Feature: libertine		Log Val: 1.0		 Sense: PRODUCT 
Feature: cracking		Log Val: 1.0		 Sense: PRODUCT 
Feature: entrepreneurs		Log Val: 1.0		 Sense: PRODUCT 
Feature: dish		Log Val: 1.0		 Sense: PRODUCT 
Feature: fare		Log Val: 1.0		 Sense: PRODUCT 
Feature: counterparts		Log Val: 1.0		 Sense: PRODUCT 
Feature: provide		Log Val: 1.0		 Sense: PRODUCT 
Feature: dozens		Log Val: 1.0		 Sense: PRODUCT 
Feature: converse		Log Val: 1.0		 Sense: PRODUCT 
Feature: language		Log Val: 1.0		 Sense: PRODUCT 
Feature: offcolor		Log Val: 1.0		 Sense: PRODUCT 
Feature: strikes		Log Val: 1.0		 Sense: PRODUCT 
Feature: fancy		Log Val: 1.0		 Sense: PRODUCT 
Feature: prerecorded		Log Val: 1.0		 Sense: PRODUCT 
Feature: fema		Log Val: 1.0		 Sense: PRODUCT 
Feature: 8004629029		Log Val: 1.0		 Sense: PRODUCT 
Feature: expedite		Log Val: 1.0		 Sense: PRODUCT 
Feature: victims		Log Val: 1.0		 Sense: PRODUCT 
Feature: earthquake		Log Val: 1.0		 Sense: PRODUCT 
Feature: disaster		Log Val: 1.0		 Sense: PRODUCT 
Feature: relief		Log Val: 1.0		 Sense: PRODUCT 
Feature: temporary		Log Val: 1.0		 Sense: PRODUCT 
Feature: housing		Log Val: 1.0		 Sense: PRODUCT 
Feature: repairs		Log Val: 1.0		 Sense: PRODUCT 
Feature: approaches		Log Val: 1.0		 Sense: PRODUCT 
Feature: soaps		Log Val: 1.0		 Sense: PRODUCT 
Feature: soapopera		Log Val: 1.0		 Sense: PRODUCT 
Feature: trivia		Log Val: 1.0		 Sense: PRODUCT 
Feature: contest		Log Val: 1.0		 Sense: PRODUCT 
Feature: special		Log Val: 1.0		 Sense: PRODUCT 
Feature: soap		Log Val: 1.0		 Sense: PRODUCT 
Feature: hiring		Log Val: 1.0		 Sense: PRODUCT 
Feature: tellers		Log Val: 1.0		 Sense: PRODUCT 
Feature: account		Log Val: 1.0		 Sense: PRODUCT 
Feature: officers		Log Val: 1.0		 Sense: PRODUCT 
Feature: deposits		Log Val: 1.0		 Sense: PRODUCT 
Feature: advertise		Log Val: 1.0		 Sense: PRODUCT 
Feature: deposit		Log Val: 1.0		 Sense: PRODUCT 
Feature: conduct		Log Val: 1.0		 Sense: PRODUCT 
Feature: mail		Log Val: 1.0		 Sense: PRODUCT 
Feature: wire		Log Val: 1.0		 Sense: PRODUCT 
Feature: automatedteller		Log Val: 1.0		 Sense: PRODUCT 
Feature: shared		Log Val: 1.0		 Sense: PRODUCT 
Feature: 3453		Log Val: 1.0		 Sense: PRODUCT 
Feature: 3052		Log Val: 1.0		 Sense: PRODUCT 
Feature: 117		Log Val: 1.0		 Sense: PRODUCT 
Feature: 114		Log Val: 1.0		 Sense: PRODUCT 
Feature: goddamned		Log Val: 1.0		 Sense: PRODUCT 
Feature: placenta		Log Val: 1.0		 Sense: PRODUCT 
Feature: 141		Log Val: 1.0		 Sense: PRODUCT 
Feature: 140		Log Val: 1.0		 Sense: PRODUCT 
Feature: yearago		Log Val: 1.0		 Sense: PRODUCT 
Feature: 35		Log Val: 1.0		 Sense: PRODUCT 
Feature: 194000		Log Val: 1.0		 Sense: PRODUCT 
Feature: 148		Log Val: 1.0		 Sense: PRODUCT 
Feature: operates		Log Val: 1.0		 Sense: PRODUCT 
Feature: serve		Log Val: 1.0		 Sense: PRODUCT 
Feature: 500000		Log Val: 1.0		 Sense: PRODUCT 
Feature: hotline		Log Val: 1.0		 Sense: PRODUCT 
Feature: operated		Log Val: 1.0		 Sense: PRODUCT 
Feature: institute		Log Val: 1.0		 Sense: PRODUCT 
Feature: handles		Log Val: 1.0		 Sense: PRODUCT 
Feature: recent		Log Val: 1.0		 Sense: PRODUCT 
Feature: steam		Log Val: 1.0		 Sense: PRODUCT 
Feature: leon		Log Val: 1.0		 Sense: PRODUCT 
Feature: hu		Log Val: 1.0		 Sense: PRODUCT 
Feature: governmentsponsored		Log Val: 1.0		 Sense: PRODUCT 
Feature: conservatives		Log Val: 1.0		 Sense: PRODUCT 
Feature: suspect		Log Val: 1.0		 Sense: PRODUCT 
Feature: spending		Log Val: 1.0		 Sense: PRODUCT 
Feature: volunteers		Log Val: 1.0		 Sense: PRODUCT 
Feature: headquarters		Log Val: 1.0		 Sense: PRODUCT 
Feature: urging		Log Val: 1.0		 Sense: PRODUCT 
Feature: alabama		Log Val: 1.0		 Sense: PRODUCT 
Feature: arizona		Log Val: 1.0		 Sense: PRODUCT 
Feature: sens		Log Val: 1.0		 Sense: PRODUCT 
Feature: tell		Log Val: 1.0		 Sense: PRODUCT 
Feature: volunteered		Log Val: 1.0		 Sense: PRODUCT 
Feature: test		Log Val: 1.0		 Sense: PRODUCT 
Feature: happens		Log Val: 1.0		 Sense: PRODUCT 
Feature: trust		Log Val: 1.0		 Sense: PRODUCT 
Feature: sabbatical		Log Val: 1.0		 Sense: PRODUCT 
Feature: interbank		Log Val: 1.0		 Sense: PRODUCT 
Feature: dealing		Log Val: 1.0		 Sense: PRODUCT 
Feature: decimated		Log Val: 1.0		 Sense: PRODUCT 
Feature: ef		Log Val: 1.0		 Sense: PRODUCT 
Feature: hutton		Log Val: 1.0		 Sense: PRODUCT 
Feature: traded		Log Val: 1.0		 Sense: PRODUCT 
Feature: currencies		Log Val: 1.0		 Sense: PRODUCT 
Feature: 1920s		Log Val: 1.0		 Sense: PRODUCT 
Feature: rings		Log Val: 1.0		 Sense: PRODUCT 
Feature: ah		Log Val: 1.0		 Sense: PRODUCT 
Feature: happy		Log Val: 1.0		 Sense: PRODUCT 
Feature: doubt		Log Val: 1.0		 Sense: PRODUCT 
Feature: wanting		Log Val: 1.0		 Sense: PRODUCT 
Feature: express		Log Val: 1.0		 Sense: PRODUCT 
Feature: satisfaction		Log Val: 1.0		 Sense: PRODUCT 
Feature: handsome		Log Val: 1.0		 Sense: PRODUCT 
Feature: masonite		Log Val: 1.0		 Sense: PRODUCT 
Feature: atts		Log Val: 1.0		 Sense: PRODUCT 
Feature: decreases		Log Val: 1.0		 Sense: PRODUCT 
Feature: shown		Log Val: 1.0		 Sense: PRODUCT 
Feature: efficiency		Log Val: 1.0		 Sense: PRODUCT 
Feature: deregulation		Log Val: 1.0		 Sense: PRODUCT 
Feature: fccs		Log Val: 1.0		 Sense: PRODUCT 
Feature: effort		Log Val: 1.0		 Sense: PRODUCT 
Feature: shift		Log Val: 1.0		 Sense: PRODUCT 
Feature: monopoly		Log Val: 1.0		 Sense: PRODUCT 
Feature: separation		Log Val: 1.0		 Sense: PRODUCT 
Feature: reason		Log Val: 1.0		 Sense: PRODUCT 
Feature: reportedly		Log Val: 1.0		 Sense: PRODUCT 
Feature: allegedly		Log Val: 1.0		 Sense: PRODUCT 
Feature: suits		Log Val: 1.0		 Sense: PRODUCT 
Feature: conferencing		Log Val: 1.0		 Sense: PRODUCT 
Feature: interact		Log Val: 1.0		 Sense: PRODUCT 
Feature: community		Log Val: 1.0		 Sense: PRODUCT 
Feature: ms		Log Val: 1.0		 Sense: PRODUCT 
Feature: superfon		Log Val: 1.0		 Sense: PRODUCT 
Feature: soothing		Log Val: 1.0		 Sense: PRODUCT 
Feature: fresno		Log Val: 1.0		 Sense: PRODUCT 
Feature: calif		Log Val: 1.0		 Sense: PRODUCT 
Feature: deranged		Log Val: 1.0		 Sense: PRODUCT 
Feature: vietnam		Log Val: 1.0		 Sense: PRODUCT 
Feature: veteran		Log Val: 1.0		 Sense: PRODUCT 
Feature: killing		Log Val: 1.0		 Sense: PRODUCT 
Feature: imagine		Log Val: 1.0		 Sense: PRODUCT 
Feature: suicidal		Log Val: 1.0		 Sense: PRODUCT 
Feature: comfort		Log Val: 1.0		 Sense: PRODUCT 
Feature: homicide		Log Val: 1.0		 Sense: PRODUCT 
Feature: rochesters		Log Val: 1.0		 Sense: PRODUCT 
Feature: 4475		Log Val: 1.0		 Sense: PRODUCT 
Feature: composite		Log Val: 1.0		 Sense: PRODUCT 
Feature: transaction		Log Val: 1.0		 Sense: PRODUCT 
Feature: 263		Log Val: 1.0		 Sense: PRODUCT 
Feature: enterprise		Log Val: 1.0		 Sense: PRODUCT 
Feature: 15700		Log Val: 1.0		 Sense: PRODUCT 
Feature: harrisburg		Log Val: 1.0		 Sense: PRODUCT 
Feature: pa		Log Val: 1.0		 Sense: PRODUCT 
Feature: philadelphia		Log Val: 1.0		 Sense: PRODUCT 
Feature: proprietors		Log Val: 1.0		 Sense: PRODUCT 
Feature: hires		Log Val: 1.0		 Sense: PRODUCT 
Feature: ostensibly		Log Val: 1.0		 Sense: PRODUCT 
Feature: disruptive		Log Val: 1.0		 Sense: PRODUCT 
Feature: enforce		Log Val: 1.0		 Sense: PRODUCT 
Feature: teen		Log Val: 1.0		 Sense: PRODUCT 
Feature: cursing		Log Val: 1.0		 Sense: PRODUCT 
Feature: permitted		Log Val: 1.0		 Sense: PRODUCT 
Feature: tailored		Log Val: 1.0		 Sense: PRODUCT 
Feature: needs		Log Val: 1.0		 Sense: PRODUCT 
Feature: punch		Log Val: 1.0		 Sense: PRODUCT 
Feature: youre		Log Val: 1.0		 Sense: PRODUCT 
Feature: pregnant		Log Val: 1.0		 Sense: PRODUCT 
Feature: stays		Log Val: 1.0		 Sense: PRODUCT 
Feature: leaves		Log Val: 1.0		 Sense: PRODUCT 
Feature: address		Log Val: 1.0		 Sense: PRODUCT 
Feature: coupons		Log Val: 1.0		 Sense: PRODUCT 
Feature: newsletter		Log Val: 1.0		 Sense: PRODUCT 
Feature: mailed		Log Val: 1.0		 Sense: PRODUCT 
Feature: gather		Log Val: 1.0		 Sense: PRODUCT 
Feature: desirable		Log Val: 1.0		 Sense: PRODUCT 
Feature: elsie		Log Val: 1.0		 Sense: PRODUCT 
Feature: nakasone		Log Val: 1.0		 Sense: PRODUCT 
Feature: retains		Log Val: 1.0		 Sense: PRODUCT 
Feature: considerable		Log Val: 1.0		 Sense: PRODUCT 
Feature: popularity		Log Val: 1.0		 Sense: PRODUCT 
Feature: faction		Log Val: 1.0		 Sense: PRODUCT 
Feature: ldp		Log Val: 1.0		 Sense: PRODUCT 
Feature: goal		Log Val: 1.0		 Sense: PRODUCT 
Feature: exert		Log Val: 1.0		 Sense: PRODUCT 
Feature: repeat		Log Val: 1.0		 Sense: PRODUCT 
Feature: session		Log Val: 1.0		 Sense: PRODUCT 
Feature: prime		Log Val: 1.0		 Sense: PRODUCT 
Feature: minister		Log Val: 1.0		 Sense: PRODUCT 
Feature: contributed		Log Val: 1.0		 Sense: PRODUCT 
Feature: maryjo		Log Val: 1.0		 Sense: PRODUCT 
Feature: jansson		Log Val: 1.0		 Sense: PRODUCT 
Feature: b		Log Val: 1.0		 Sense: PRODUCT 
Feature: fox		Log Val: 1.0		 Sense: PRODUCT 
Feature: directed		Log Val: 1.0		 Sense: PRODUCT 
Feature: nbcs		Log Val: 1.0		 Sense: PRODUCT 
Feature: americas		Log Val: 1.0		 Sense: PRODUCT 
Feature: mountains		Log Val: 1.0		 Sense: PRODUCT 
Feature: directors		Log Val: 1.0		 Sense: PRODUCT 
Feature: directing		Log Val: 1.0		 Sense: PRODUCT 
Feature: producer		Log Val: 1.0		 Sense: PRODUCT 
Feature: barked		Log Val: 1.0		 Sense: PRODUCT 
Feature: warning		Log Val: 1.0		 Sense: PRODUCT 
Feature: theyve		Log Val: 1.0		 Sense: PRODUCT 
Feature: union		Log Val: 1.0		 Sense: PRODUCT 
Feature: claim		Log Val: 1.0		 Sense: PRODUCT 
Feature: represent		Log Val: 1.0		 Sense: PRODUCT 
Feature: 265		Log Val: 1.0		 Sense: PRODUCT 
Feature: organized		Log Val: 1.0		 Sense: PRODUCT 
Feature: measures		Log Val: 1.0		 Sense: PRODUCT 
Feature: setting		Log Val: 1.0		 Sense: PRODUCT 
Feature: britain		Log Val: 1.0		 Sense: PRODUCT 
Feature: organizers		Log Val: 1.0		 Sense: PRODUCT 
Feature: forming		Log Val: 1.0		 Sense: PRODUCT 
Feature: clearing		Log Val: 1.0		 Sense: PRODUCT 
Feature: unions		Log Val: 1.0		 Sense: PRODUCT 
Feature: swap		Log Val: 1.0		 Sense: PRODUCT 
Feature: stepping		Log Val: 1.0		 Sense: PRODUCT 
Feature: recruitment		Log Val: 1.0		 Sense: PRODUCT 
Feature: publicizing		Log Val: 1.0		 Sense: PRODUCT 
Feature: instances		Log Val: 1.0		 Sense: PRODUCT 
Feature: labor		Log Val: 1.0		 Sense: PRODUCT 
Feature: unionbusting		Log Val: 1.0		 Sense: PRODUCT 
Feature: hes		Log Val: 1.0		 Sense: PRODUCT 
Feature: word		Log Val: 1.0		 Sense: PRODUCT 
Feature: eddie		Log Val: 1.0		 Sense: PRODUCT 
Feature: foley		Log Val: 1.0		 Sense: PRODUCT 
Feature: yeah		Log Val: 1.0		 Sense: PRODUCT 
Feature: very		Log Val: 1.0		 Sense: PRODUCT 
Feature: plaintiff		Log Val: 1.0		 Sense: PRODUCT 
Feature: alleges		Log Val: 1.0		 Sense: PRODUCT 
Feature: kemper		Log Val: 1.0		 Sense: PRODUCT 
Feature: mismanaged		Log Val: 1.0		 Sense: PRODUCT 
Feature: pension		Log Val: 1.0		 Sense: PRODUCT 
Feature: debacle		Log Val: 1.0		 Sense: PRODUCT 
Feature: october		Log Val: 1.0		 Sense: PRODUCT 
Feature: holders		Log Val: 1.0		 Sense: PRODUCT 
Feature: complained		Log Val: 1.0		 Sense: PRODUCT 
Feature: couldnt		Log Val: 1.0		 Sense: PRODUCT 
Feature: honor		Log Val: 1.0		 Sense: PRODUCT 
Feature: redemption		Log Val: 1.0		 Sense: PRODUCT 
Feature: timely		Log Val: 1.0		 Sense: PRODUCT 
